id;nom;n;k;amax;Run;nbLevel;graine;ite0;score0;CPU0;start;ite;score;CPU;
8;segmentation;2100;70;210;2;4;6335;30;1823808.34905022;0.53103;2;45;2274946.69614097;0.647037;
8;segmentation;2100;70;210;3;4;26501;24;2186858.52108714;0.467027;2;35;2063992.43727904;0.548031;
8;segmentation;2100;70;210;4;4;19170;27;2226587.17168796;0.536031;2;45;2060201.32185012;0.668038;
8;segmentation;2100;70;210;5;4;15725;27;1928756.65289634;0.611035;2;45;1913388.84317418;0.606035;
8;segmentation;2100;70;210;6;4;11479;21;2009632.46771342;0.52303;2;42;2169411.05528276;0.668038;
8;segmentation;2100;70;210;7;4;29359;20;2209613.95330262;0.425024;2;36;2340178.08497099;0.558032;
8;segmentation;2100;70;210;8;4;26963;29;2310356.72093131;0.52403;2;32;2133051.80330498;0.52003;
8;segmentation;2100;70;210;9;4;24465;20;1951221.17036446;0.552032;2;46;2344530.84113804;0.650037;
8;segmentation;2100;70;210;10;4;5706;26;2169534.07628202;0.51603;2;42;2151120.48797869;0.624036;
8;segmentation;2100;70;210;11;4;28146;38;2080655.50585361;0.637036;2;49;2018753.75434238;0.766044;
8;segmentation;2100;70;210;12;4;23282;28;2208426.27799834;0.52303;2;43;2108755.7674891;0.670038;
8;segmentation;2100;70;210;13;4;16828;49;1949932.28833697;0.938054;2;40;1909217.29179101;0.586033;
8;segmentation;2100;70;210;14;4;9962;18;2003147.804931;0.429025;2;35;1999046.02441382;0.575033;
8;segmentation;2100;70;210;15;4;492;34;2093465.98356402;0.655038;2;29;2156854.46259903;0.509029;
8;segmentation;2100;70;210;16;4;2996;29;2047505.47792708;0.565032;2;48;2030077.70535621;0.615035;
8;segmentation;2100;70;210;17;4;11943;47;1948155.35679443;0.737042;2;33;2012499.62852668;0.51903;
8;segmentation;2100;70;210;18;4;4828;23;2309474.23385276;0.482028;2;48;2095203.51991013;0.592034;
8;segmentation;2100;70;210;19;4;5437;32;2068413.93974584;0.597034;2;63;2110742.71085768;0.824047;
8;segmentation;2100;70;210;20;4;32392;23;1711772.61108058;0.565032;2;56;1694339.01758725;0.787045;
8;segmentation;2100;70;210;21;4;14605;30;2171788.51424497;0.576033;2;30;2050456.04719694;0.52603;
8;segmentation;2100;70;210;22;4;3903;24;2289417.122156;0.542031;2;67;2006304.51116919;0.820047;
8;segmentation;2100;70;210;23;4;154;22;2379059.93866974;0.52103;2;56;2191911.80618434;0.737042;
8;segmentation;2100;70;210;24;4;293;27;1928675.07602609;0.591034;2;44;2341467.00148171;0.587033;
8;segmentation;2100;70;210;25;4;12383;21;2238499.46443332;0.498028;2;31;2169564.43020796;0.474027;
8;segmentation;2100;70;210;26;4;17422;21;2294937.98293597;0.463027;2;43;2272052.48623486;0.615035;
8;segmentation;2100;70;210;27;4;18717;16;2076402.05286106;0.426024;2;46;2075582.67362026;0.689039;
8;segmentation;2100;70;210;28;4;19719;27;2000796.82808171;0.579033;2;37;2212286.9668617;0.548031;
8;segmentation;2100;70;210;29;4;19896;22;1879215.94082289;0.535031;2;30;1991326.64965832;0.51903;
8;segmentation;2100;70;210;30;4;5448;24;2050232.05856927;0.542031;2;53;2013447.09041965;0.70504;
8;segmentation;2100;70;210;31;4;21727;24;1743719.59831015;0.52403;2;38;1810532.51490979;0.611035;
8;segmentation;2100;70;210;32;4;14772;19;2058708.22164162;0.427024;2;37;2024748.38441022;0.595034;
8;segmentation;2100;70;210;33;4;11539;27;2111828.73527641;0.567033;2;51;2373579.34639867;0.652037;
8;segmentation;2100;70;210;34;4;1870;27;1993363.21290165;0.638037;2;36;1909541.19538766;0.542031;
8;segmentation;2100;70;210;35;4;19913;35;2117788.24843216;0.632036;2;30;2119591.89649739;0.511029;
8;segmentation;2100;70;210;36;4;25668;24;2043719.52335666;0.581033;2;47;2110643.39110944;0.638037;
8;segmentation;2100;70;210;37;4;26300;27;2073373.973778;0.534031;2;53;2137270.61238872;0.673038;
8;segmentation;2100;70;210;38;4;17036;32;2078542.44171641;0.604035;2;52;1875821.26539007;0.772044;
8;segmentation;2100;70;210;39;4;9895;24;1957901.70598819;0.465027;2;35;1897324.91388087;0.562032;
8;segmentation;2100;70;210;40;4;28704;31;2251685.36971961;0.634036;2;53;2158547.24845771;0.69404;
8;segmentation;2100;70;210;41;4;23812;20;2010968.24762816;0.494028;2;31;2386925.63458142;0.536031;
8;segmentation;2100;70;210;42;4;31323;23;2057199.762166;0.585033;2;41;2064936.7305007;0.610035;
8;segmentation;2100;70;210;43;4;30334;24;2357776.70740836;0.543031;2;46;1976988.86946621;0.717041;
8;segmentation;2100;70;210;44;4;17674;33;1952796.36483618;0.69704;2;55;1901928.64873258;0.765044;
8;segmentation;2100;70;210;45;4;4665;54;2016946.76698461;0.901052;2;38;2262993.74907149;0.599034;
8;segmentation;2100;70;210;46;4;15142;29;1999748.86172398;0.51803;2;32;2020471.5458972;0.534031;
8;segmentation;2100;70;210;47;4;7712;26;2006325.32140338;0.502029;2;41;1972823.92776038;0.581033;
8;segmentation;2100;70;210;48;4;28254;36;2100391.53290518;0.70104;2;59;1946424.07695313;0.814047;
8;segmentation;2100;70;210;49;4;6869;22;2046147.78634322;0.489028;2;51;2180419.76204172;0.724041;
8;segmentation;2100;70;210;50;4;25548;45;1991027.24949725;0.711041;2;45;1814316.17077868;0.648037;
8;segmentation;2100;70;210;51;4;27645;34;2026429.2663821;0.583033;2;28;1927993.85542651;0.476027;
8;segmentation;2100;70;210;52;4;32663;40;2048046.030146;0.653037;2;47;1949338.18712257;0.662038;
8;segmentation;2100;70;210;53;4;32758;35;1887029.02582287;0.616035;2;35;1950126.5210157;0.585033;
8;segmentation;2100;70;210;54;4;20038;36;2117811.3208051;0.677039;2;32;2330447.92957592;0.543031;
8;segmentation;2100;70;210;55;4;12860;37;2275311.64555807;0.70304;2;49;2459162.35717796;0.661038;
8;segmentation;2100;70;210;56;4;8724;27;2014185.38927631;0.612035;2;32;2037246.99488511;0.52603;
8;segmentation;2100;70;210;57;4;9742;43;1801553.33958692;0.670038;2;69;1880781.34385308;0.902052;
8;segmentation;2100;70;210;58;4;27530;17;1901797.13165542;0.414024;2;29;2205417.8410469;0.51503;
8;segmentation;2100;70;210;59;4;779;25;2025513.96941277;0.485028;2;37;2227799.10319966;0.52203;
8;segmentation;2100;70;210;60;4;12317;28;1977933.26636002;0.581033;2;38;1764355.29843399;0.633036;
8;segmentation;2100;70;210;61;4;3036;29;1985759.82458432;0.642037;2;85;1763967.34349565;1.01806;
8;segmentation;2100;70;210;62;4;22191;37;2177998.28352834;0.728042;2;44;1915471.67902577;0.674039;
8;segmentation;2100;70;210;63;4;1843;26;2003448.959043;0.558032;2;39;2178821.69471283;0.575033;
8;segmentation;2100;70;210;64;4;289;22;2304433.17541416;0.52203;2;45;2348768.20640108;0.580033;
8;segmentation;2100;70;210;65;4;30107;25;2234760.08302247;0.491028;2;44;2234229.48919052;0.598034;
8;segmentation;2100;70;210;66;4;9041;35;1954924.37508332;0.660038;2;39;2372686.64325799;0.558032;
8;segmentation;2100;70;210;67;4;8943;20;2384599.93069151;0.444025;2;36;1879816.08971684;0.559032;
8;segmentation;2100;70;210;68;4;19265;28;2171189.13680674;0.606035;2;32;2046771.67484176;0.504029;
8;segmentation;2100;70;210;69;4;22649;27;2003327.47754378;0.585033;2;42;1987146.66222673;0.620035;
8;segmentation;2100;70;210;70;4;27447;19;2274873.9233616;0.450026;2;38;2293345.94552364;0.558032;
8;segmentation;2100;70;210;71;4;23806;33;2132056.86989113;0.68904;2;47;1727624.21087076;0.623036;
8;segmentation;2100;70;210;72;4;15891;23;2072819.87483414;0.566032;2;29;2177775.80474343;0.491028;
8;segmentation;2100;70;210;73;4;6730;30;2000199.26358277;0.582033;2;41;2146509.45132091;0.623036;
8;segmentation;2100;70;210;74;4;24371;30;1846270.23838446;0.632036;2;60;1832487.99534026;0.765044;
8;segmentation;2100;70;210;75;4;15351;45;2049911.25676973;0.758043;2;38;2364135.10340698;0.636037;
8;segmentation;2100;70;210;76;4;15007;26;2053148.36371313;0.544031;2;46;2018560.29324134;0.660038;
8;segmentation;2100;70;210;77;4;31102;23;2172785.47130153;0.501029;2;39;2042388.55352003;0.595034;
8;segmentation;2100;70;210;78;4;24394;34;1991208.37321491;0.70504;2;36;2128162.92513473;0.504029;
8;segmentation;2100;70;210;79;4;3549;17;1846109.60248522;0.433025;2;38;2223050.39009164;0.586033;
8;segmentation;2100;70;210;80;4;19630;32;1941783.42608222;0.653037;2;36;2065892.17696686;0.585033;
8;segmentation;2100;70;210;81;4;12624;30;1785387.64919321;0.686039;2;32;1817608.00582081;0.541031;
8;segmentation;2100;70;210;82;4;24085;33;2061684.19222046;0.618035;2;36;2112639.9749656;0.628036;
8;segmentation;2100;70;210;83;4;19955;23;1921256.28292364;0.490028;2;53;1885079.15270772;0.678039;
8;segmentation;2100;70;210;84;4;18757;40;2174486.00376974;0.69804;2;35;2315582.4199414;0.52003;
8;segmentation;2100;70;210;85;4;11841;22;1993240.56979842;0.568033;2;38;2220278.19696831;0.549031;
8;segmentation;2100;70;210;86;4;4967;35;2025519.58970896;0.616035;2;40;2042084.79516244;0.555032;
8;segmentation;2100;70;210;87;4;7377;24;1968208.67572836;0.546031;2;36;2168030.97484226;0.510029;
8;segmentation;2100;70;210;88;4;13932;44;1968883.17463746;0.720041;2;50;2069742.63697068;0.734042;
8;segmentation;2100;70;210;89;4;26309;19;1912007.55597797;0.442025;2;33;2042528.4331214;0.577033;
8;segmentation;2100;70;210;90;4;16945;28;2212868.09432361;0.595034;2;41;2362873.01904079;0.610035;
8;segmentation;2100;70;210;91;4;32440;22;2087426.97896439;0.480027;2;32;1898339.17426773;0.533031;
8;segmentation;2100;70;210;92;4;24627;17;2225593.88645391;0.452026;2;66;2194618.74714975;0.896051;
8;segmentation;2100;70;210;93;4;11324;22;2074497.71956991;0.510029;2;39;1903245.82092647;0.636036;
8;segmentation;2100;70;210;94;4;5538;20;2233899.51254255;0.454026;2;37;2241894.3197992;0.604035;
8;segmentation;2100;70;210;95;4;21539;18;2016383.85239427;0.440025;2;72;1764808.1845236;0.886051;
8;segmentation;2100;70;210;96;4;16119;25;2274467.28891971;0.506029;2;44;2387018.53394581;0.589034;
8;segmentation;2100;70;210;97;4;2083;19;2212518.56350472;0.433025;2;75;2132816.62430612;0.863049;
8;segmentation;2100;70;210;98;4;22930;21;2140692.35183789;0.447026;2;35;1931494.98280516;0.562032;
8;segmentation;2100;70;210;99;4;16542;25;2248257.02263354;0.601034;2;27;2055172.43953597;0.506029;
8;segmentation;2100;70;210;0;4;42;42;2050323.3204722;0.753043;3;49;2105086.12601014;0.652037;
8;segmentation;2100;70;210;1;4;18468;25;2364097.52597431;0.469027;3;48;1931268.11722863;0.644037;
8;segmentation;2100;70;210;2;4;6335;30;1823808.34905022;0.53103;3;57;2058472.91796643;0.625036;
8;segmentation;2100;70;210;3;4;26501;24;2186858.52108714;0.467027;3;38;2319617.45261017;0.553032;
8;segmentation;2100;70;210;4;4;19170;27;2226587.17168796;0.536031;3;48;1925470.36681484;0.665038;
8;segmentation;2100;70;210;5;4;15725;27;1928756.65289634;0.611035;3;39;2043848.04482028;0.574033;
8;segmentation;2100;70;210;6;4;11479;21;2009632.46771342;0.52303;3;48;2275905.42372333;0.629036;
8;segmentation;2100;70;210;7;4;29359;20;2209613.95330262;0.425024;3;39;2380972.823399;0.565032;
8;segmentation;2100;70;210;8;4;26963;29;2310356.72093131;0.52403;3;66;1962167.79326873;0.69104;
8;segmentation;2100;70;210;9;4;24465;20;1951221.17036446;0.552032;3;53;2112046.88008441;0.70004;
8;segmentation;2100;70;210;10;4;5706;26;2169534.07628202;0.51603;3;42;1962588.28593351;0.553032;
8;segmentation;2100;70;210;11;4;28146;38;2080655.50585361;0.637036;3;63;2297921.73348275;0.763044;
8;segmentation;2100;70;210;12;4;23282;28;2208426.27799834;0.52303;3;45;2005192.45011064;0.659038;
8;segmentation;2100;70;210;13;4;16828;49;1949932.28833697;0.938054;3;51;2191206.0745689;0.715041;
8;segmentation;2100;70;210;14;4;9962;18;2003147.804931;0.429025;3;48;2072516.78030312;0.682039;
8;segmentation;2100;70;210;15;4;492;34;2093465.98356402;0.655038;3;58;2199551.85982237;0.738042;
8;segmentation;2100;70;210;16;4;2996;29;2047505.47792708;0.565032;3;58;1864508.66599567;0.721041;
8;segmentation;2100;70;210;17;4;11943;47;1948155.35679443;0.737042;3;51;1752736.84642175;0.635036;
8;segmentation;2100;70;210;18;4;4828;23;2309474.23385276;0.482028;3;53;1858077.038262;0.716041;
8;segmentation;2100;70;210;19;4;5437;32;2068413.93974584;0.597034;3;68;2115977.19822335;0.816047;
8;segmentation;2100;70;210;20;4;32392;23;1711772.61108058;0.565032;3;55;1750616.94603193;0.669038;
8;segmentation;2100;70;210;21;4;14605;30;2171788.51424497;0.576033;3;62;1927562.08099887;0.813047;
8;segmentation;2100;70;210;22;4;3903;24;2289417.122156;0.542031;3;44;2273717.93964572;0.561032;
8;segmentation;2100;70;210;23;4;154;22;2379059.93866974;0.52103;3;55;2329785.61986334;0.683039;
8;segmentation;2100;70;210;24;4;293;27;1928675.07602609;0.591034;3;74;2122295.07495788;0.854049;
8;segmentation;2100;70;210;25;4;12383;21;2238499.46443332;0.498028;3;44;2206400.89385451;0.621036;
8;segmentation;2100;70;210;26;4;17422;21;2294937.98293597;0.463027;3;42;2249507.19856683;0.569033;
8;segmentation;2100;70;210;27;4;18717;16;2076402.05286106;0.426024;3;55;1921297.89102456;0.656038;
8;segmentation;2100;70;210;28;4;19719;27;2000796.82808171;0.579033;3;54;1958176.5141219;0.69204;
8;segmentation;2100;70;210;29;4;19896;22;1879215.94082289;0.535031;3;70;2278530.77623287;0.782045;
8;segmentation;2100;70;210;30;4;5448;24;2050232.05856927;0.542031;3;49;2045909.8369157;0.632036;
8;segmentation;2100;70;210;31;4;21727;24;1743719.59831015;0.52403;3;80;1699520.22396917;0.823047;
8;segmentation;2100;70;210;32;4;14772;19;2058708.22164162;0.427024;3;34;1936487.18075969;0.540031;
8;segmentation;2100;70;210;33;4;11539;27;2111828.73527641;0.567033;3;68;2049264.17628056;0.818047;
8;segmentation;2100;70;210;34;4;1870;27;1993363.21290165;0.638037;3;55;2059620.19432743;0.652037;
8;segmentation;2100;70;210;35;4;19913;35;2117788.24843216;0.632036;3;56;1965054.8256376;0.744043;
8;segmentation;2100;70;210;36;4;25668;24;2043719.52335666;0.581033;3;41;2091208.89786148;0.599034;
8;segmentation;2100;70;210;37;4;26300;27;2073373.973778;0.534031;3;35;2063340.18431511;0.571033;
8;segmentation;2100;70;210;38;4;17036;32;2078542.44171641;0.604035;3;52;2028558.32904365;0.661038;
8;segmentation;2100;70;210;39;4;9895;24;1957901.70598819;0.465027;3;64;1935677.15662521;0.809046;
8;segmentation;2100;70;210;40;4;28704;31;2251685.36971961;0.634036;3;69;2138241.34141522;0.774044;
8;segmentation;2100;70;210;41;4;23812;20;2010968.24762816;0.494028;3;47;2362462.61269004;0.634036;
8;segmentation;2100;70;210;42;4;31323;23;2057199.762166;0.585033;3;67;2053840.01832662;0.762044;
8;segmentation;2100;70;210;43;4;30334;24;2357776.70740836;0.543031;3;77;1894946.0430776;0.87705;
8;segmentation;2100;70;210;44;4;17674;33;1952796.36483618;0.69704;3;43;2017953.5108001;0.630036;
8;segmentation;2100;70;210;45;4;4665;54;2016946.76698461;0.901052;3;61;2272809.04006296;0.714041;
8;segmentation;2100;70;210;46;4;15142;29;1999748.86172398;0.51803;3;49;1891077.01133241;0.645037;
8;segmentation;2100;70;210;47;4;7712;26;2006325.32140338;0.502029;3;62;1954097.73424867;0.744043;
8;segmentation;2100;70;210;48;4;28254;36;2100391.53290518;0.70104;3;43;1804837.2982703;0.646037;
8;segmentation;2100;70;210;49;4;6869;22;2046147.78634322;0.489028;3;57;2025931.33311872;0.70704;
8;segmentation;2100;70;210;50;4;25548;45;1991027.24949725;0.711041;3;56;1975058.22205617;0.713041;
8;segmentation;2100;70;210;51;4;27645;34;2026429.2663821;0.583033;3;55;1940869.74039696;0.666038;
8;segmentation;2100;70;210;52;4;32663;40;2048046.030146;0.653037;3;56;1948873.67471696;0.741042;
8;segmentation;2100;70;210;53;4;32758;35;1887029.02582287;0.616035;3;74;2097901.34055032;0.88205;
8;segmentation;2100;70;210;54;4;20038;36;2117811.3208051;0.677039;3;45;2352993.74984486;0.605035;
8;segmentation;2100;70;210;55;4;12860;37;2275311.64555807;0.70304;3;39;2287085.730725;0.618035;
8;segmentation;2100;70;210;56;4;8724;27;2014185.38927631;0.612035;3;49;1952792.74603838;0.69904;
8;segmentation;2100;70;210;57;4;9742;43;1801553.33958692;0.670038;3;57;1827976.60421927;0.663038;
8;segmentation;2100;70;210;58;4;27530;17;1901797.13165542;0.414024;3;49;1971751.72519949;0.665038;
8;segmentation;2100;70;210;59;4;779;25;2025513.96941277;0.485028;3;38;1830160.62688554;0.52703;
8;segmentation;2100;70;210;60;4;12317;28;1977933.26636002;0.581033;3;39;1799328.68903311;0.580033;
8;segmentation;2100;70;210;61;4;3036;29;1985759.82458432;0.642037;3;64;1666322.7189763;0.811046;
8;segmentation;2100;70;210;62;4;22191;37;2177998.28352834;0.728042;3;66;2326990.70554977;0.842048;
8;segmentation;2100;70;210;63;4;1843;26;2003448.959043;0.558032;3;73;1999459.67992736;0.816047;
8;segmentation;2100;70;210;64;4;289;22;2304433.17541416;0.52203;3;51;2368960.97714087;0.622036;
8;segmentation;2100;70;210;65;4;30107;25;2234760.08302247;0.491028;3;39;2117027.13840989;0.52003;
8;segmentation;2100;70;210;66;4;9041;35;1954924.37508332;0.660038;3;82;2270688.56159381;0.858049;
8;segmentation;2100;70;210;67;4;8943;20;2384599.93069151;0.444025;3;49;2126708.96945075;0.748043;
8;segmentation;2100;70;210;68;4;19265;28;2171189.13680674;0.606035;3;70;1753305.01413898;0.837048;
8;segmentation;2100;70;210;69;4;22649;27;2003327.47754378;0.585033;3;61;2118533.48626009;0.752043;
8;segmentation;2100;70;210;70;4;27447;19;2274873.9233616;0.450026;3;69;2265261.45158203;0.794045;
8;segmentation;2100;70;210;71;4;23806;33;2132056.86989113;0.68904;3;58;1817516.42150971;0.737042;
8;segmentation;2100;70;210;72;4;15891;23;2072819.87483414;0.566032;3;54;1847958.09580231;0.726042;
8;segmentation;2100;70;210;73;4;6730;30;2000199.26358277;0.582033;3;83;2043054.8038411;0.899051;
8;segmentation;2100;70;210;74;4;24371;30;1846270.23838446;0.632036;3;51;1796732.66643049;0.655038;
8;segmentation;2100;70;210;75;4;15351;45;2049911.25676973;0.758043;3;55;2206346.8311202;0.727042;
8;segmentation;2100;70;210;76;4;15007;26;2053148.36371313;0.544031;3;57;2289752.21726588;0.629036;
8;segmentation;2100;70;210;77;4;31102;23;2172785.47130153;0.501029;3;54;2345077.167332;0.720041;
8;segmentation;2100;70;210;78;4;24394;34;1991208.37321491;0.70504;3;63;2082252.72762301;0.812047;
8;segmentation;2100;70;210;79;4;3549;17;1846109.60248522;0.433025;3;75;2126577.07111808;0.900052;
8;segmentation;2100;70;210;80;4;19630;32;1941783.42608222;0.653037;3;58;2007613.88575832;0.711041;
8;segmentation;2100;70;210;81;4;12624;30;1785387.64919321;0.686039;3;51;2227115.19676685;0.655037;
8;segmentation;2100;70;210;82;4;24085;33;2061684.19222046;0.618035;3;38;2156613.2698722;0.538031;
8;segmentation;2100;70;210;83;4;19955;23;1921256.28292364;0.490028;3;57;2082149.88529952;0.760043;
8;segmentation;2100;70;210;84;4;18757;40;2174486.00376974;0.69804;3;66;2330902.83764991;0.795045;
8;segmentation;2100;70;210;85;4;11841;22;1993240.56979842;0.568033;3;42;2000121.08565356;0.606035;
8;segmentation;2100;70;210;86;4;4967;35;2025519.58970896;0.616035;3;64;2074108.11468592;0.713041;
8;segmentation;2100;70;210;87;4;7377;24;1968208.67572836;0.546031;3;44;2172286.03522344;0.595034;
8;segmentation;2100;70;210;88;4;13932;44;1968883.17463746;0.720041;3;40;1765312.33511978;0.600034;
8;segmentation;2100;70;210;89;4;26309;19;1912007.55597797;0.442025;3;53;2152032.50656115;0.69604;
8;segmentation;2100;70;210;90;4;16945;28;2212868.09432361;0.595034;3;40;2320118.78824076;0.593034;
8;segmentation;2100;70;210;91;4;32440;22;2087426.97896439;0.480027;3;45;1899675.64793578;0.621036;
8;segmentation;2100;70;210;92;4;24627;17;2225593.88645391;0.452026;3;58;2181310.51379396;0.70404;
8;segmentation;2100;70;210;93;4;11324;22;2074497.71956991;0.510029;3;50;1993566.0591018;0.671038;
8;segmentation;2100;70;210;94;4;5538;20;2233899.51254255;0.454026;3;55;2248624.24854456;0.654038;
8;segmentation;2100;70;210;95;4;21539;18;2016383.85239427;0.440025;3;39;1774623.6331552;0.616035;
8;segmentation;2100;70;210;96;4;16119;25;2274467.28891971;0.506029;3;41;2230645.51006742;0.597034;
8;segmentation;2100;70;210;97;4;2083;19;2212518.56350472;0.433025;3;50;2069465.45517317;0.666038;
8;segmentation;2100;70;210;98;4;22930;21;2140692.35183789;0.447026;3;58;1824434.73477425;0.708041;
8;segmentation;2100;70;210;99;4;16542;25;2248257.02263354;0.601034;3;42;2195125.88755703;0.625036;
8;segmentation;2100;70;210;0;4;42;42;2050323.3204722;0.753043;4;62;2168690.47185521;0.643037;
8;segmentation;2100;70;210;1;4;18468;25;2364097.52597431;0.469027;4;58;2110540.11242655;0.627036;
8;segmentation;2100;70;210;2;4;6335;30;1823808.34905022;0.53103;4;38;2177687.87714604;0.516029;
8;segmentation;2100;70;210;3;4;26501;24;2186858.52108714;0.467027;4;48;2171251.61962857;0.600034;
8;segmentation;2100;70;210;4;4;19170;27;2226587.17168796;0.536031;4;57;2000608.79555361;0.70004;
8;segmentation;2100;70;210;5;4;15725;27;1928756.65289634;0.611035;4;51;1939643.25977291;0.672038;
8;segmentation;2100;70;210;6;4;11479;21;2009632.46771342;0.52303;4;56;2233593.08633524;0.722041;
8;segmentation;2100;70;210;7;4;29359;20;2209613.95330262;0.425024;4;62;2307836.75521413;0.70004;
8;segmentation;2100;70;210;8;4;26963;29;2310356.72093131;0.52403;4;66;1941560.90209257;0.70304;
8;segmentation;2100;70;210;9;4;24465;20;1951221.17036446;0.552032;4;57;2037096.82356116;0.748043;
8;segmentation;2100;70;210;10;4;5706;26;2169534.07628202;0.51603;4;70;2067320.50498227;0.680039;
8;segmentation;2100;70;210;11;4;28146;38;2080655.50585361;0.637036;4;67;2204446.21436924;0.757043;
8;segmentation;2100;70;210;12;4;23282;28;2208426.27799834;0.52303;4;64;1988374.85010903;0.831047;
8;segmentation;2100;70;210;13;4;16828;49;1949932.28833697;0.938054;4;42;2346968.36580742;0.629036;
8;segmentation;2100;70;210;14;4;9962;18;2003147.804931;0.429025;4;50;1940311.20342449;0.626036;
8;segmentation;2100;70;210;15;4;492;34;2093465.98356402;0.655038;4;45;2126074.45191224;0.616035;
8;segmentation;2100;70;210;16;4;2996;29;2047505.47792708;0.565032;4;74;2045409.0979265;0.802046;
8;segmentation;2100;70;210;17;4;11943;47;1948155.35679443;0.737042;4;45;2082839.70496957;0.550032;
8;segmentation;2100;70;210;18;4;4828;23;2309474.23385276;0.482028;4;81;1888833.97523908;0.972056;
8;segmentation;2100;70;210;19;4;5437;32;2068413.93974584;0.597034;4;50;2082159.40090306;0.754043;
8;segmentation;2100;70;210;20;4;32392;23;1711772.61108058;0.565032;4;49;1735708.58112685;0.636037;
8;segmentation;2100;70;210;21;4;14605;30;2171788.51424497;0.576033;4;64;1997325.15126923;0.725041;
8;segmentation;2100;70;210;22;4;3903;24;2289417.122156;0.542031;4;57;2094467.49032878;0.69704;
8;segmentation;2100;70;210;23;4;154;22;2379059.93866974;0.52103;4;56;1942856.33955848;0.69404;
8;segmentation;2100;70;210;24;4;293;27;1928675.07602609;0.591034;4;49;1845112.75543589;0.683039;
8;segmentation;2100;70;210;25;4;12383;21;2238499.46443332;0.498028;4;64;1956880.47648817;0.744042;
8;segmentation;2100;70;210;26;4;17422;21;2294937.98293597;0.463027;4;56;2253999.03473631;0.711041;
8;segmentation;2100;70;210;27;4;18717;16;2076402.05286106;0.426024;4;77;1958717.40635799;0.801046;
8;segmentation;2100;70;210;28;4;19719;27;2000796.82808171;0.579033;4;47;2027759.64646784;0.599034;
8;segmentation;2100;70;210;29;4;19896;22;1879215.94082289;0.535031;4;59;2110414.81098372;0.679039;
8;segmentation;2100;70;210;30;4;5448;24;2050232.05856927;0.542031;4;51;2067404.6772673;0.662038;
8;segmentation;2100;70;210;31;4;21727;24;1743719.59831015;0.52403;4;60;1811244.50195178;0.754043;
8;segmentation;2100;70;210;32;4;14772;19;2058708.22164162;0.427024;4;61;2046214.95130886;0.735042;
8;segmentation;2100;70;210;33;4;11539;27;2111828.73527641;0.567033;4;47;2318055.29454492;0.674039;
8;segmentation;2100;70;210;34;4;1870;27;1993363.21290165;0.638037;4;53;2147576.20392506;0.634036;
8;segmentation;2100;70;210;35;4;19913;35;2117788.24843216;0.632036;4;69;1813522.9002039;0.849048;
8;segmentation;2100;70;210;36;4;25668;24;2043719.52335666;0.581033;4;59;2123342.01254529;0.804046;
8;segmentation;2100;70;210;37;4;26300;27;2073373.973778;0.534031;4;38;2235144.15546558;0.567032;
8;segmentation;2100;70;210;38;4;17036;32;2078542.44171641;0.604035;4;44;2125446.58827319;0.636036;
8;segmentation;2100;70;210;39;4;9895;24;1957901.70598819;0.465027;4;64;2161093.97646073;0.733042;
8;segmentation;2100;70;210;40;4;28704;31;2251685.36971961;0.634036;4;48;2182318.89130189;0.633036;
8;segmentation;2100;70;210;41;4;23812;20;2010968.24762816;0.494028;4;68;2095070.86561782;0.752043;
8;segmentation;2100;70;210;42;4;31323;23;2057199.762166;0.585033;4;50;1936322.24161394;0.732042;
8;segmentation;2100;70;210;43;4;30334;24;2357776.70740836;0.543031;4;64;2053978.77511325;0.767044;
8;segmentation;2100;70;210;44;4;17674;33;1952796.36483618;0.69704;4;48;2283951.47300629;0.640037;
8;segmentation;2100;70;210;45;4;4665;54;2016946.76698461;0.901052;4;61;2383433.0768307;0.70904;
8;segmentation;2100;70;210;46;4;15142;29;1999748.86172398;0.51803;4;84;1836103.16376776;0.88505;
8;segmentation;2100;70;210;47;4;7712;26;2006325.32140338;0.502029;4;44;1937069.41169079;0.639037;
8;segmentation;2100;70;210;48;4;28254;36;2100391.53290518;0.70104;4;46;1971188.34893676;0.625036;
8;segmentation;2100;70;210;49;4;6869;22;2046147.78634322;0.489028;4;60;1983102.77686379;0.683039;
8;segmentation;2100;70;210;50;4;25548;45;1991027.24949725;0.711041;4;67;1809682.81198906;0.809046;
8;segmentation;2100;70;210;51;4;27645;34;2026429.2663821;0.583033;4;47;2127132.13217537;0.609035;
8;segmentation;2100;70;210;52;4;32663;40;2048046.030146;0.653037;4;42;2011808.10940776;0.535031;
8;segmentation;2100;70;210;53;4;32758;35;1887029.02582287;0.616035;4;46;2111820.78336263;0.630036;
8;segmentation;2100;70;210;54;4;20038;36;2117811.3208051;0.677039;4;49;2223579.65776887;0.70204;
8;segmentation;2100;70;210;55;4;12860;37;2275311.64555807;0.70304;4;57;2212537.24160897;0.70104;
8;segmentation;2100;70;210;56;4;8724;27;2014185.38927631;0.612035;4;59;2029092.42620128;0.745043;
8;segmentation;2100;70;210;57;4;9742;43;1801553.33958692;0.670038;4;74;2167654.50530652;0.796046;
8;segmentation;2100;70;210;58;4;27530;17;1901797.13165542;0.414024;4;85;1941211.83769558;0.998057;
8;segmentation;2100;70;210;59;4;779;25;2025513.96941277;0.485028;4;55;1976201.77905684;0.639037;
8;segmentation;2100;70;210;60;4;12317;28;1977933.26636002;0.581033;4;51;1761364.94726124;0.657038;
